"combo","fishery","lf_prop_rmse","lf_prop_mae","lf_mean_length_rmse","lf_mean_length_bias","sel_est_nat","bound_status"
"directional_moderate",8,0.0182574149282175,0.00708413166821033,6.35432896870698,-4.26827559920691,"peak_cm=58.7743,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198","peak=free"
"directional_moderate",9,0.0229697941941954,0.00889694545733223,7.50415157133245,-2.64779388597191,"peak_cm=65.71,asc_denom_cm2=278.9047,desc_denom_cm2=159.0115","peak=free;desc_width=free"
"directional_moderate",10,0.0272805751370255,0.00942868248285173,7.21574965095936,-3.25119675287768,"peak_cm=35.4052,asc_denom_cm2=72.0435,desc_denom_cm2=207.7396","peak=free;desc_width=free"
"directional_moderate",11,0.0213575271048491,0.00945332772565697,12.2344557546082,4.13919861411299,"inflection_cm=200,width95_cm=52.603","peak=upper;plateau=free"
"directional_moderate",12,0.0466402450902886,0.0143183620471433,13.8249679014151,1.86371147295068,"peak_cm=57.1932,asc_denom_cm2=9.0849,desc_denom_cm2=152.2837","peak=free;desc_width=free"
"directional_moderate",13,0.0388772699785397,0.0135549880670279,15.3994994438439,0.514070497445637,"peak_cm=76.3248,asc_denom_cm2=747.8931,desc_denom_cm2=54.4079","peak=free"
"directional_moderate",14,0.0445525570405345,0.0136334772099223,9.56459870100918,1.19112068955949,"peak_cm=47.1744,asc_denom_cm2=112.1469,desc_denom_cm2=91.697","peak=free"
