"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"directional_moderate",1,0.00677700604666648,0.00294101835328333,7.11514270962216,1.13736568485806
"directional_moderate",2,0.00654022721769213,0.00270775716656826,5.20032370263648,-1.86545312692233
"directional_moderate",3,0.004295267635292,0.00227231441881633,7.58359976390712,-4.08766795280365
"directional_moderate",4,0.00413152843800841,0.00186297570704004,4.52197634986619,-1.29652022478677
"directional_moderate",6,0.00786910579555997,0.00362696050867533,11.5886323321188,-9.23597063385399
"directional_moderate",7,0.00705386831967991,0.0029148514679882,4.9689887074521,-2.42103956982805
"directional_moderate",15,0.00407796706809249,0.00189254442466435,4.33319140728584,-1.67612754713079
