"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"agg6_full_g5_lfwf0p5",5,0.00411474372488212,0.00180472131091547,3.89832216643595,0.393235191565674
"agg6_full_g5_lfwf0p5",6,0.00401442072962675,0.00187459753208558,4.21433148988721,-1.67382021434145
