"label","wf_var_adjust","estimate_index_sel","index_sel_cols","lf_fisheries","wf_fisheries","sel_specs","n_par","n_lf_obs","n_wf_obs","wf_eff_n_total","convergence","message","nll","raw_max_gradient","kkt_max_gradient","B0","lp_prior","lp_penalty","lp_rec","lp_cpue","lp_lf","lp_wf","log_cpue_rmse","early_log_cpue_rmse","final_spawning_biomass_ratio","sel_est","sel_status","runtime_seconds"
"agg6_full_g5_lfwf0p5",4000,TRUE,"1,2","1,2,3,4","5,6","1:1;2:1,4;3:1,4;4:1,2;5:1,3,4;6:1",284,472,484,2443.96940679653,0,"relative convergence (4)",8886.21416426835,0.00878739226762753,0.00878739226762753,785541.014745165,0,4.15451951187808e-05,165.517850127417,-123.700405953702,1270.09358608998,623.935614163889,0.114643775628175,0.16012392949809,0.189614143946019,"F1:peak_cm=56.0062,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198 | F2:peak_cm=34.4218,asc_denom_cm2=72.0435,desc_denom_cm2=239.9006 | F3:peak_cm=64.8435,asc_denom_cm2=225.7643,desc_denom_cm2=134.8225 | F4:inflection_cm=192.0495,width95_cm=52.2435 | F5:peak_cm=114.9594,asc_denom_cm2=278.874,desc_denom_cm2=1261.4778 | F6:inflection_cm=96.4057,width95_cm=18.2857","F1:peak=free | F2:peak=free;desc_width=free | F3:peak=free;desc_width=free | F4:peak=free;plateau=free | F5:peak=free;asc_width=free;desc_width=free | F6:peak=free",77.948
