"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"agg6_full_g5_lfwf0p25",5,0.00421667460868777,0.0018502510229438,4.18204895456312,0.876950079413396
"agg6_full_g5_lfwf0p25",6,0.00413219789690306,0.00195397945015178,4.65527204864265,-2.25186135448395
