"label","wf_var_adjust","estimate_index_sel","index_sel_cols","lf_fisheries","wf_fisheries","sel_specs","n_par","n_lf_obs","n_wf_obs","wf_eff_n_total","convergence","message","nll","raw_max_gradient","kkt_max_gradient","B0","lp_prior","lp_penalty","lp_rec","lp_cpue","lp_lf","lp_wf","log_cpue_rmse","early_log_cpue_rmse","final_spawning_biomass_ratio","sel_est","sel_status","lf_var_adjust_scalar","runtime_seconds"
"directional_strong",5000,TRUE,"1","8,9,10,11,12,13,14","1,2,3,4,6,7,15","8:1;9:1,4;10:1,4;11:1,2;12:1,4;13:1;14:1;15:1;1:1;2:1;3:1,4;4:1,3,4;6:1;7:1",294,568,1194,1722.89915898496,0,"relative convergence (4)",6580.8638529725,0.00406494916104772,0.00406494916104772,781652.227808209,0,0.0072281183788044,154.507513737981,-125.089180596619,226.008881157215,129.543804065412,0.112508948198698,0.161192611019539,0.179429215263303,"F8:peak_cm=59.5123,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198 | F9:peak_cm=65.4338,asc_denom_cm2=278.9047,desc_denom_cm2=187.9376 | F10:peak_cm=36.3631,asc_denom_cm2=72.0435,desc_denom_cm2=193.0406 | F11:inflection_cm=192.5498,width95_cm=48.9067 | F12:peak_cm=57.2315,asc_denom_cm2=9.0849,desc_denom_cm2=169.3851 | F13:peak_cm=76.5642,asc_denom_cm2=747.8931,desc_denom_cm2=54.4079 | F14:peak_cm=47.3407,asc_denom_cm2=112.1469,desc_denom_cm2=91.697 | F15:inflection_cm=97.1407,width95_cm=18.2857 | F1:peak_cm=110.3967,asc_denom_cm2=501.9146,desc_denom_cm2=0.0368 | F2:peak_cm=117.6743,asc_denom_cm2=505.0008,desc_denom_cm2=0.0098 | F3:peak_cm=168.5478,asc_denom_cm2=672.734,desc_denom_cm2=2980.958 | F4:peak_cm=131.5407,asc_denom_cm2=299.4562,desc_denom_cm2=16.1039 | F6:peak_cm=157.2246,asc_denom_cm2=818.9885,desc_denom_cm2=700.6651 | F7:peak_cm=123.6613,asc_denom_cm2=516.8434,desc_denom_cm2=1030.9026","F8:peak=free | F9:peak=free;desc_width=free | F10:peak=free;desc_width=free | F11:peak=free;plateau=free | F12:peak=free;desc_width=free | F13:peak=free | F14:peak=free | F15:peak=free | F1:peak=free | F2:peak=free | F3:peak=free;desc_width=upper | F4:peak=free;asc_width=free;desc_width=free | F6:peak=free | F7:peak=free",300,82.648
