"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"directional_strong",1,0.0066834834400747,0.00289206105779598,6.94762800186189,1.29879203067719
"directional_strong",2,0.00644928106379493,0.00265960100094749,5.01627967612087,-1.3968336158088
"directional_strong",3,0.00426268384505361,0.00224352095692583,7.42165365181403,-3.71025762826838
"directional_strong",4,0.0041119233587385,0.00185825163944169,4.502677996932,-1.20819769963666
"directional_strong",6,0.00825028307375651,0.00387129255044761,14.1548508576671,-12.4205941198708
"directional_strong",7,0.00703638699525328,0.00288964998831821,5.0927245717018,-2.65813110687165
"directional_strong",15,0.00399018901263231,0.00183804329852352,4.0824931881047,-1.31366434763859
