"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"agg6_full_g5_lfwf0p1",5,0.00429297631705059,0.00188423950790174,4.33286010808747,1.02352486046507
"agg6_full_g5_lfwf0p1",6,0.00421057182259842,0.00199517246440325,4.90035777584677,-2.50816742790373
