"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"lfwf_downweight10",1,0.00685866859804146,0.00297721086385942,7.23482646495114,0.78310740853069
"lfwf_downweight10",2,0.00662605915392325,0.00275408860370995,5.33725787555296,-2.27333848037575
"lfwf_downweight10",3,0.00425916088486208,0.00225544543224413,6.52889227460056,-2.03524344129597
"lfwf_downweight10",4,0.00414281841128178,0.00187034019760502,4.56935635195375,-1.52549120147739
"lfwf_downweight10",6,0.0075385101633568,0.00343567841219666,8.35514177017624,-4.3121144323188
"lfwf_downweight10",7,0.00711217526674323,0.00295323662560997,4.99357090555708,-2.45145239109275
"lfwf_downweight10",15,0.00416183944911367,0.00194355156385494,4.49744605843773,-1.87387804612023
