"label","wf_var_adjust","estimate_index_sel","index_sel_cols","lf_fisheries","wf_fisheries","sel_specs","n_par","n_lf_obs","n_wf_obs","wf_eff_n_total","convergence","message","nll","raw_max_gradient","kkt_max_gradient","B0","lp_prior","lp_penalty","lp_rec","lp_cpue","lp_lf","lp_wf","log_cpue_rmse","early_log_cpue_rmse","final_spawning_biomass_ratio","sel_est","sel_status","lf_var_adjust_scalar","lf8_var_adjust","runtime_seconds"
"lfwf_downweight10",20000,TRUE,"1","8,9,10,11,12,13,14","1,2,3,4,6,7,15","8:1;9:1,4;10:1,4;11:1,2;12:1,4;13:1;14:1;15:1;1:1;2:1;3:1,4;4:1,3,4;6:1;7:1",294,568,1194,481.699540422669,0,"relative convergence (4)",2565.25933723187,0.0114393331179554,0.00176845546164305,952782.154418387,0,1.72137048746846e-121,135.701833066199,-124.363709106127,53.160336665788,0,0.116411572586169,0.242217797556764,0.216174740357917,"F8:peak_cm=60.1669,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198 | F9:peak_cm=65.4638,asc_denom_cm2=278.9047,desc_denom_cm2=161.5823 | F10:peak_cm=34.4063,asc_denom_cm2=72.0435,desc_denom_cm2=234.963 | F11:inflection_cm=200,width95_cm=55.4594 | F12:peak_cm=57.1065,asc_denom_cm2=9.0849,desc_denom_cm2=131.439 | F13:peak_cm=76.0519,asc_denom_cm2=747.8931,desc_denom_cm2=54.4079 | F14:peak_cm=47.1142,asc_denom_cm2=112.1469,desc_denom_cm2=91.697 | F15:inflection_cm=94.9579,width95_cm=18.2857 | F1:peak_cm=108.4119,asc_denom_cm2=501.9146,desc_denom_cm2=0.0368 | F2:peak_cm=114.9813,asc_denom_cm2=505.0008,desc_denom_cm2=0.0098 | F3:peak_cm=159.3457,asc_denom_cm2=672.734,desc_denom_cm2=4 | F4:peak_cm=130.5673,asc_denom_cm2=242.2959,desc_denom_cm2=4 | F6:peak_cm=131.7688,asc_denom_cm2=818.9885,desc_denom_cm2=700.6651 | F7:peak_cm=119.1927,asc_denom_cm2=516.8434,desc_denom_cm2=1030.9026","F8:peak=free | F9:peak=free;desc_width=free | F10:peak=free;desc_width=free | F11:peak=upper;plateau=free | F12:peak=free;desc_width=free | F13:peak=free | F14:peak=free | F15:peak=free | F1:peak=free | F2:peak=free | F3:peak=free;desc_width=lower | F4:peak=free;asc_width=free;desc_width=lower | F6:peak=free | F7:peak=free",800,50000,303.582
