"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"directional_mid",1,0.00674290760702868,0.00291396301200741,6.9930947668008,0.909884352705752
"directional_mid",2,0.00651241196478297,0.00268879275554224,5.06662633981052,-1.50081057232348
"directional_mid",3,0.00439387715308249,0.0023285559503186,8.49588591911915,-5.45755176017375
"directional_mid",4,0.00412320962081069,0.00185929376677406,4.49881153344954,-1.24847646345269
"directional_mid",6,0.00834460015682317,0.00393614946648505,14.7641892845173,-13.0519556572778
"directional_mid",7,0.00705257560083754,0.00290520764581051,4.99534476552456,-2.45229023326484
"directional_mid",15,0.00404978876728594,0.00187074353880939,4.20809825089606,-1.47817750431735
