"combo","fishery","lf_prop_rmse","lf_prop_mae","lf_mean_length_rmse","lf_mean_length_bias","sel_est_nat","bound_status"
"directional_mid",8,0.0189234962655145,0.00749034935947195,7.46763613473592,-5.7581505896618,"peak_cm=60.2384,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198","peak=free"
"directional_mid",9,0.0230136994200993,0.00893380519437445,7.57059077835076,-2.79425086503177,"peak_cm=65.2778,asc_denom_cm2=278.9047,desc_denom_cm2=190.9219","peak=free;desc_width=free"
"directional_mid",10,0.027326336430052,0.00945495374825369,7.31447634952138,-3.40893516487816,"peak_cm=35.7373,asc_denom_cm2=72.0435,desc_denom_cm2=199.2275","peak=free;desc_width=free"
"directional_mid",11,0.0214306956027462,0.00948518750462388,12.3334669948947,4.36412684105483,"inflection_cm=200,width95_cm=50.8982","peak=upper;plateau=free"
"directional_mid",12,0.0466599127204018,0.0143257406960391,13.8390372481875,1.91429589995897,"peak_cm=57.1514,asc_denom_cm2=9.0849,desc_denom_cm2=151.3884","peak=free;desc_width=free"
"directional_mid",13,0.0389010492718964,0.0135666270787903,15.4481893816917,0.523560899144762,"peak_cm=76.336,asc_denom_cm2=747.8931,desc_denom_cm2=54.4079","peak=free"
"directional_mid",14,0.044537288124836,0.0136360891432578,9.50561689498916,0.918067121960786,"peak_cm=47.3985,asc_denom_cm2=112.1469,desc_denom_cm2=91.697","peak=free"
