"label","fishery","wf_prop_rmse","wf_prop_mae","wf_mean_weight_rmse","wf_mean_weight_bias"
"agg6_full_g5_upweight2",5,0.003991643914559,0.00174897056024042,3.6285703944787,0.0181559641919265
"agg6_full_g5_upweight2",6,0.00386495769944018,0.00177029612085795,3.7460167549375,-0.988963070270047
