"label","wf_var_adjust","estimate_index_sel","index_sel_cols","lf_fisheries","wf_fisheries","sel_specs","n_par","n_lf_obs","n_wf_obs","wf_eff_n_total","convergence","message","nll","raw_max_gradient","kkt_max_gradient","B0","lp_prior","lp_penalty","lp_rec","lp_cpue","lp_lf","lp_wf","log_cpue_rmse","early_log_cpue_rmse","final_spawning_biomass_ratio","sel_est","sel_status","runtime_seconds"
"agg6_full_g5_upweight2",1000,TRUE,"1,2","1,2,3,4","5,6","1:1;2:1,4;3:1,4;4:1,2;5:1,3,4;6:1",284,472,484,9775.87762718612,0,"relative convergence (4)",23249.3602372664,1.13841920308305,0.00601774763673724,621791.095846385,0,0.368683751344781,229.92315304511,-114.787684886901,5527.79429568146,9167.9699010634,0.126960342336196,0.12445570159477,0.180162842400059,"F1:peak_cm=55.7784,asc_denom_cm2=57.6033,desc_denom_cm2=86.2198 | F2:peak_cm=34.4557,asc_denom_cm2=72.0435,desc_denom_cm2=242.8347 | F3:peak_cm=64.7973,asc_denom_cm2=225.7643,desc_denom_cm2=162.6097 | F4:inflection_cm=178.3182,width95_cm=44.6732 | F5:peak_cm=116.8389,asc_denom_cm2=315.9435,desc_denom_cm2=2980.958 | F6:inflection_cm=99.148,width95_cm=18.2857","F1:peak=free | F2:peak=free;desc_width=free | F3:peak=free;desc_width=free | F4:peak=free;plateau=free | F5:peak=free;asc_width=free;desc_width=upper | F6:peak=free",218.09
